population,households,median_income,median_house_value,total_bedrooms,latitude,longitude,housing_median_age,,,
2348,1175,44564,163700,1231,36.1265648,-80.3292089,41,,,
683,322,67321,176300,322,36.1473419,-80.3147198,48,,,
1278,610,49481,183800,772,36.1425064,-80.301622,43,,,
1393,760,63688,149500,858,36.1328722,-80.314776,42,,,
1796,642,54730,114000,727,36.213165999999994,-80.2603122,41,,,
2238,931,49442,150500,957,36.227537299999995,-80.2740866,54,,,
1393,539,53239,135400,580,36.2511357,-80.264007,48,,,
1749,627,82650,193700,702,36.160295,-80.0924443,29,,,
1706,665,58768,202800,748,36.1765281,-80.1062105,27,,,
2007,753,57188,179800,753,36.10245220000001,-80.10522,27,,,
1465,594,76000,202600,594,36.0900578,-80.0773178,27,,,
2075,1195,34066,145000,1312,36.1010407,-80.0590337,33,,,
2330,824,39600,115600,919,36.0576259,-80.1859501,39,,,
947,272,24000,88000,372,36.0642534,-80.1744512,44,,,
1744,592,28314,52300,650,36.0624338,-80.2077353,62,,,
1978,630,59423,135800,630,36.0180974,-80.2195113,13,,,
900,507,21012,,555,36.0659755,-80.2701335,50,,,
1724,893,31362,97300,1027,36.0478924,-80.2636339,28,,,
2743,1214,44507,106400,1343,36.0424159,-80.2819775,22,,,
481,252,61100,124700,276,36.0328576,-80.2857827,58,,,
1927,894,59176,150400,975,36.0237359,-80.3316057,14,,,
2117,661,66806,160400,762,36.0214446,-80.2850497,16,,,
1546,692,65439,152500,708,36.00851970000001,-80.2935553,19,,,
2675,1145,59883,128900,1244,36.018381899999994,-80.2689627,17,,,
1664,737,51719,161600,899,36.06432720000001,-80.325224,25,,,
1654,578,46968,119400,619,36.0588224,-80.33644,45,,,
1650,534,90078,172700,541,36.0370789,-80.3409017,17,,,
1508,620,64605,181900,726,36.0424111,-80.3520426,31,,,
1333,707,51101,125400,722,36.063052,-80.3517268,18,,,
992,405,86927,167500,405,36.0602541,-80.3641941,16,,,
1335,497,165521,409300,503,36.1105477,-80.341886,28,,,
1454,569,146838,288000,611,36.0982364,-80.3375201,31,,,
1694,705,81838,201600,736,36.0983386,-80.3548384,27,,,
1975,692,126747,338400,766,36.040805299999995,-80.4135941,22,,,
785,363,63882,163900,416,36.1096248,-80.3965082,39,,,
1809,874,27368,,1053,36.074729100000006,-80.3248285,40,,,
1521,731,45644,99100,813,36.085212299999995,-80.3169912,45,,,
1454,590,110278,390700,650,36.1040276,-80.2711234,71,,,
1157,529,18352,306300,649,36.10550070000001,-80.2481499,66,,,
1786,488,11722,49700,547,36.0744859,-80.2301741,34,,,
835,395,31272,164100,442,36.0875682,-80.2626378,2018,,,
1752,564,33879,151300,759,36.0783551,-80.2620405,53,,,
908,415,46202,143800,461,36.0732703,-80.2671941,63,,,
955,539,44688,338100,614,36.097372799999995,-80.2600653,66,,,
763,358,51875,,429,36.092273799999994,-80.2576169,57,,,
1874,755,46318,119100,789,36.009381700000006,-80.2451823,16,,,
785,381,16385,95400,444,36.0967434,-80.2249271,56,,,
1187,598,21859,,724,36.0989744,-80.2338466,51,,,
1206,466,17311,84800,530,36.034937,-80.2252069,52,,,
1419,423,26797,82500,526,36.0494421,-80.2112886,44,,,
630,307,15720,55400,402,36.0554921,-80.2186853,61,,,
2111,827,53021,129900,949,36.0309186,-80.1919318,20,,,
1532,676,21394,46000,911,36.1185146,-80.2561384,63,,,
433,202,21607,,202,36.1703927,-80.2121399,58,,,
968,372,39750,73800,372,36.1613773,-80.2141904,56,,,
1901,654,39781,92300,748,36.1693986,-80.1847343,37,,,
737,278,46750,81800,292,36.1837575,-80.2112373,47,,,
1433,614,48958,129400,750,36.191216100000005,-80.192239,43,,,
711,265,70208,112500,299,36.236571600000005,-80.1769568,32,,,
1275,612,41250,127300,709,36.124168100000006,-80.1694747,47,,,
1981,711,58578,132400,711,36.1380349,-80.1388361,39,,,
2085,853,42083,185200,945,36.1207452,-80.1400635,28,,,
1750,748,88000,274800,797,36.1157494,-80.1151152,31,,,
2063,846,94583,239900,846,36.1949278,-80.0548418,32,,,
1749,707,40019,121200,864,36.1959455,-80.1534011,36,,,
1881,709,73902,152600,790,36.186792600000004,-80.1225046,24,,,
705,242,78382,137200,296,36.210694200000006,-80.1229787,33,,,
1154,447,59432,150700,514,36.13977979999999,-80.1020238,40,,,
3137,1042,40735,110400,1162,36.152331200000006,-80.0509217,32,,,
761,372,42083,119900,434,36.131249600000004,-80.0661223,26,,,
791,352,39750,88900,380,36.122634000000005,-80.0758129,65,,,
1736,830,57120,142700,913,36.1236402,-80.0467489,23,,,
4331,1432,72652,165400,1432,36.082891499999995,-80.123276,18,,,
501,212,51429,139000,252,36.0724876,-80.1209483,31,,,
797,370,55147,300000,444,36.124487,-80.2709682,50,,,
892,453,50664,139700,573,36.1567136,-80.3088752,35,,,
1865,922,29615,117100,996,36.1561811,-80.2866297,33,,,
907,482,30702,87500,631,36.150702,-80.2846513,34,,,
1909,839,51844,118700,920,36.2216849,-80.3020662,29,,,
1924,702,71071,156300,760,36.249448,-80.3323027,26,,,
1143,484,65662,165400,510,36.1991117,-80.3257877,41,,,
1237,513,67875,163000,576,36.2233719,-80.3422903,39,,,
1569,622,39545,105800,724,36.0798583,-80.1948233,41,,,
2282,762,63167,145500,882,36.0773629,-80.1614664,16,,,
2122,765,68429,120100,765,36.05770510000001,-80.0524753,42,,,
1978,694,68750,115500,754,36.0786799,-80.1475777,23,,,
2938,1272,61500,160900,1333,36.0596688,-80.0901788,24,,,
1582,599,38935,163000,703,36.0279627,-80.0681912,44,,,
624,307,41625,150000,366,36.083669,-80.2943245,60,,,
1520,708,75625,223600,728,36.083288399999994,-80.27998,76,,,
818,309,45956,104200,358,36.0509976,-80.1536373,42,,,
1630,635,48750,163200,682,36.0300036,-80.1322843,46,,,
1688,870,40333,162200,957,36.0788515,-80.3450642,35,,,
2098,992,75427,178000,1079,36.080460200000005,-80.3575127,31,,,
1827,683,92056,268700,723,36.0944891,-80.3336717,49,,,
482,219,138083,286900,244,36.1105038,-80.3142199,54,,,
499,194,16833,58800,254,36.1199659,-80.2316988,49,,,
1098,415,28185,56000,504,36.1171761,-80.2238883,59,,,
1235,250,41800,219200,322,36.135117,-80.2859379,48,,,
2635,38,156042,96200,44,36.1342759,-80.2750812,,,,
613,212,25667,70200,262,36.0725566,-80.2140465,61,,,
798,341,25341,57900,421,36.0818601,-80.2162481,52,,,
2077,711,37832,57500,754,36.078110200000005,-80.200962,57,,,
831,195,19640,81300,257,36.069125899999996,-80.2121828,64,,,
1211,654,52266,156000,670,36.0750927,-80.2788843,64,,,
969,339,58150,130400,375,36.0740132,-80.2906402,62,,,
856,267,211625,609200,338,36.107416,-80.3758695,9,,,
2305,819,101583,258800,908,36.0927795,-80.3913852,21,,,
1090,492,67143,144100,574,36.0838046,-80.3753116,29,,,
2066,715,83065,193200,788,36.0540495,-80.3802877,38,,,
1059,395,37286,128400,395,36.0724985,-80.3758982,26,,,
1268,447,58958,159900,447,36.065863799999995,-80.3818318,24,,,
1899,698,39138,91300,786,36.0472848,-80.3733334,20,,,
1918,866,64250,173500,920,36.0310725,-80.3718533,41,,,
890,385,67375,221200,414,36.0110629,-80.3774096,31,,,
1638,588,90492,174300,604,35.9976315,-80.3554934,13,,,
1632,645,113977,240400,645,35.9851626,-80.3751422,21,,,
2762,1063,77589,203100,1100,36.1364451,-80.3647845,24,,,
1672,590,55606,181600,645,36.1380033,-80.3832745,34,,,
2521,845,103355,208400,845,36.1655827,-80.3557576,17,,,
851,370,68611,186600,401,36.1685797,-80.3813276,42,,,
717,294,51894,182100,343,36.1550705,-80.3775179,42,,,
950,334,25100,125400,395,36.137685600000005,-80.2370771,55,,,
867,450,31607,93100,474,36.0648625,-80.2993394,36,,,
916,344,109531,207500,382,36.0606538,-80.405482,39,,,
1824,630,51726,139200,646,36.1786205,-80.253204,39,,,
1097,352,61058,318200,415,36.0892165,-80.2436761,39,,,
1901,714,18143,62300,940,36.1135815,-80.2163456,58,,,
3705,1150,33136,108500,1150,36.164174100000004,-80.2995311,36,,,
2028,855,25755,,1140,36.1622409,-80.2860805,36,,,
2529,1101,32305,114900,1205,36.1931095,-80.2721886,39,,,
1830,582,54167,88900,674,36.1454149,-80.1983156,46,,,
804,367,87132,206000,400,36.1227842,-80.1027969,30,,,
2941,1091,54947,132900,1194,36.0179794,-80.3174678,38,,,
2716,1030,89417,221300,1101,36.1226005,-80.4176262,29,,,
2253,1143,53194,231900,1280,36.0976707,-80.2468224,64,,,
753,359,92375,395900,411,36.1123903,-80.2841018,63,,,
1416,654,84000,245400,654,36.092977000000005,-80.2993028,60,,,
513,230,98125,493800,263,36.1159516,-80.2673475,32,,,
597,140,21284,108000,151,36.0825581,-80.2342447,19,,,
605,356,63889,193200,462,36.0821994,-80.2684324,70,,,
861,447,31719,336400,470,36.0958001,-80.2673885,57,,,
1553,619,46563,132400,742,36.145300399999996,-80.2082213,48,,,
1606,543,22802,62200,627,36.0649146,-80.2267603,67,,,
2077,978,41316,167300,1234,36.1427415,-80.2875544,26,,,
1737,848,53056,171500,972,36.092698799999994,-80.3191688,36,,,
973,440,89500,230000,457,35.993342999999996,-80.4047674,35,,,
1301,543,25125,76700,575,36.068472,-80.2431942,69,,,
848,283,43050,57900,352,36.120707700000004,-80.2388246,65,,,
2380,817,26955,84100,951,36.070151700000004,-80.1850048,39,,,
2174,1002,38529,92300,1113,36.0559665,-80.2697237,30,,,
1687,563,57132,118300,605,36.0361378,-80.2704586,17,,,
1461,439,,168100,439,36.0012828,-80.2763539,16,,,
1293,806,21690,130200,887,36.0745769,-80.3109052,42,,,
1383,546,68571,184200,621,36.05340579999999,-80.3316275,13,,,
1066,413,33425,,491,36.0711686,-80.334817,41,,,
1627,692,106316,302300,761,36.116468499999996,-80.3282666,36,,,
1107,589,54604,121700,715,36.0874831,-80.3501042,36,,,
2149,974,78083,316300,1193,36.1111745,-80.3591453,18,,,
3353,996,44148,135300,1013,36.089209600000004,-80.1736982,32,,,
1969,682,91929,158800,737,36.0600528,-80.1269711,23,,,
1259,745,42827,163400,774,36.0808529,-80.0583909,26,,,
1186,410,148889,350700,460,36.1035599,-80.3170075,53,,,
690,309,15043,,393,36.114536,-80.2328887,43,,,
1531,803,40168,144200,969,36.0897953,-80.2759022,67,,,
2052,898,68654,180200,1101,36.2275851,-80.0937361,26,,,
3089,1269,62375,185300,1425,36.1539281,-80.0757329,36,,,
1894,774,37250,122900,864,36.121735,-80.0848171,40,,,
1835,860,51645,122400,955,36.1061564,-80.0930437,31,,,
498,235,37228,,322,36.097908600000004,-80.1907866,33,,,
1427,523,140104,530300,559,36.1421945,-80.3310289,16,,,
2273,945,47721,157100,1058,36.089898100000006,-80.4082846,33,,,
1899,701,73141,219100,815,36.0541669,-80.3941064,41,,,
1418,632,83333,294600,739,36.0292036,-80.4048452,28,,,
1310,535,42011,188200,566,36.0126974,-80.3671957,32,,,
1811,783,54922,187800,1165,35.9669955,-78.2049592,18,,,
2513,901,45625,115600,1040,35.9486316,-78.269959,28,,,
2715,1136,55926,136900,1325,35.910264700000006,-78.2960286,23,,,
1389,565,47946,,565,36.0855384,-78.2573104,41,,,
2510,719,54563,164000,881,36.13853710000001,-78.3023458,46,,,
1959,781,49515,149700,838,36.1445305,-78.2618775,42,,,
1254,502,20918,69300,549,36.0926575,-78.3319696,45,,,
1336,610,26759,161500,671,36.055490899999995,-78.2933961,33,,,
2731,1086,43625,130400,1155,36.1354328,-78.4877746,27,,,
2548,1054,41535,130200,1345,36.1369493,-78.4143263,28,,,
454,246,,84400,295,36.10517670000001,-78.3698022,46,,,
1689,712,34179,94100,923,36.0873037,-78.4470808,45,,,
4191,1431,68068,229400,1503,36.0686654,-78.5080748,16,,,
2685,979,75078,148300,1070,36.05021729999999,-78.4609349,17,,,
3758,1257,78918,187500,1342,36.0370019,-78.4025113,15,,,
2936,1143,59566,172600,1159,35.9612073,-78.3682364,23,,,
915,361,24798,81600,421,36.1824279,-78.2272733,35,,,
989,378,26750,104200,389,36.2158136,-78.1689148,31,,,
1507,633,59432,110900,682,36.1929497,-78.370559,25,,,
3776,1295,63750,153900,1342,35.9847615,-78.3607334,23,,,
1447,511,47841,97800,680,36.08963129999999,-78.2343184,41,,,
2060,797,55442,76300,849,36.024530600000006,-78.2033828,26,,,
2003,805,55040,127900,1018,36.03355870000001,-78.1546114,28,,,
1275,465,60250,132700,521,35.9536652,-78.2272476,33,,,
1968,801,41332,162800,976,35.8818992,-78.2494192,32,,,
3308,1247,91168,266700,1373,36.030742100000005,-78.5120321,14,,,
2728,1045,74861,163000,1063,36.0037209,-78.4509551,24,,,
1364,506,42125,96200,583,36.229669799999996,-78.2864093,26,,,
2813,1062,45305,136700,1167,36.0264934,-78.3240771,29,,,
2270,938,57159,116400,1122,36.1698099,-78.1344749,32,,,
880,335,40536,94800,379,35.26626629999999,-81.1590364,54,,,
937,387,65972,153800,454,35.246159399999996,-81.0305354,63,,,
1137,440,56818,97600,502,35.238594799999994,-81.0179285,36,,,
1030,420,49615,114800,482,35.2481368,-81.1958124,64,,,
1142,339,38456,134100,469,35.257124,-81.1912261,65,,,
541,155,30614,65700,155,35.2581875,-81.2003661,2018,,,
1465,439,41836,83100,502,35.253660499999995,-81.2029479,55,,,
670,166,30833,44400,256,35.2650089,-81.2067022,70,,,
592,190,,53300,208,35.2679719,-81.2027353,42,,,
1165,468,33516,86500,485,35.286969799999994,-81.2128863,63,,,
516,192,25577,81200,209,35.272335999999996,-81.2091451,60,,,
431,227,16635,,322,35.2691609,-81.1975558,54,,,
315,197,17216,34500,244,35.2730667,-81.1853814,59,,,
989,345,36042,93200,418,35.2783589,-81.175143,51,,,
1298,523,46563,115300,592,35.368544,-81.393638,55,,,
978,482,36389,122200,513,35.3809021,-81.3518914,51,,,
2255,724,90278,271700,724,35.2087749,-81.0906692,19,,,
1610,624,100556,278800,686,35.180715500000005,-81.0461407,35,,,
756,258,42206,61400,327,35.279817,-81.0639781,51,,,
1288,393,56382,113800,412,35.3086442,-81.0890245,37,,,
1990,569,63438,138200,775,35.2786881,-81.0980177,16,,,
1588,556,33107,48800,601,35.2699956,-81.1230939,61,,,
1205,500,61739,180400,592,35.3882978,-81.0202439,34,,,
983,394,35625,155900,449,35.36513,-81.0174401,33,,,
2949,1048,54844,136800,1111,35.3230934,-81.0128409,19,,,
1843,734,58125,143300,749,35.388962,-81.0776328,32,,,
514,231,42083,83200,287,35.366091299999994,-81.0884041,50,,,
1888,702,72059,171100,731,35.3473021,-81.0582473,16,,,
1529,483,73125,136200,503,35.391338700000006,-81.1377732,27,,,
1059,425,41750,86300,474,35.369184000000004,-81.1035268,57,,,
915,350,45750,159400,375,35.3643359,-81.190797,26,,,
2006,742,35161,88400,827,35.3391709,-81.1642909,41,,,
698,308,42188,82300,388,35.3209859,-81.1333317,38,,,
1424,497,49552,120600,614,35.3823432,-81.2468986,24,,,
2050,713,51211,124200,906,35.333962299999996,-81.255896,25,,,
666,193,75737,135400,299,35.315354299999996,-81.2254948,52,,,
1124,442,44643,147500,473,35.3891553,-81.3178584,28,,,
1494,535,49955,109400,633,35.3850945,-81.2795694,27,,,
696,299,58162,113700,400,35.334748499999996,-81.3105183,38,,,
1765,615,44375,110100,743,35.3238485,-81.3332815,26,,,
1414,484,44242,128500,555,35.403150200000006,-81.3467755,38,,,
1134,455,34583,108500,519,35.398275500000004,-81.4198853,48,,,
957,224,21643,,318,35.270211100000004,-81.1437451,57,,,
689,317,26542,70800,367,35.206531700000006,-81.2129468,39,,,
957,293,32188,93000,376,35.249502299999996,-81.2313024,18,,,
1387,462,46298,84500,548,35.216372899999996,-81.2078425,50,,,
746,310,61667,238000,346,35.2566016,-81.0821786,49,,,
2093,736,54565,116100,844,35.2394533,-81.0759183,76,,,
1100,422,26694,105900,422,35.248282,-81.2166016,55,,,
591,224,50000,113400,253,35.278438799999996,-81.3372762,41,,,
857,338,29318,112300,381,35.29598970000001,-81.3123013,42,,,
1711,646,43167,104000,694,35.309123,-81.2796007,56,,,
1265,488,40735,122700,596,35.3025963,-81.2631195,49,,,
877,354,27625,89300,511,35.2972878,-81.2443852,34,,,
789,341,44732,120700,347,35.322043799999996,-81.1801049,44,,,
1325,632,18750,76400,704,35.311324299999995,-81.1839575,60,,,
2124,720,50317,133800,764,35.308104799999995,-81.1521387,17,,,
1231,445,32981,67700,618,35.3089776,-81.16665,54,,,
1430,551,76417,199600,662,35.318441299999996,-81.0618838,38,,,
2621,961,59837,128700,976,35.303349700000005,-81.0541457,32,,,
943,465,34857,140800,568,35.2932169,-81.0581796,44,,,
843,343,31620,88200,408,35.3291675,-81.0378769,43,,,
1943,758,42386,137700,793,35.3078601,-81.0271088,37,,,
1199,577,47109,122500,628,35.288475299999995,-81.012816,27,,,
1320,459,31804,118000,556,35.290171799999996,-81.1685442,31,,,
1007,438,48475,108900,489,35.2793114,-81.0311029,57,,,
365,167,53125,87300,223,35.268775,-81.0534457,67,,,
1933,600,37500,110500,645,35.264656099999996,-81.0315643,45,,,
1099,436,56136,143300,470,35.302624,-81.1426746,46,,,
772,276,45357,101200,287,35.2955801,-81.1432344,51,,,
943,325,46544,118300,461,35.1996208,-81.2716588,36,,,
918,363,31042,106800,385,35.253303499999994,-81.2726787,48,,,
1248,464,34524,109700,529,35.2196895,-81.2641614,40,,,
2408,881,49306,97400,1011,35.2095252,-81.2377289,39,,,
1151,403,103375,256700,403,35.218447999999995,-81.0571195,25,,,
1450,593,72750,316700,748,35.2377515,-81.051481,15,,,
695,282,,167400,306,35.3605479,-81.1315418,31,,,
854,302,43611,129200,302,35.35289229999999,-81.0989066,51,,,
2338,969,61382,156700,1025,35.3329807,-81.0954438,27,,,
897,223,58882,84700,262,35.2616836,-81.2373659,45,,,
640,253,40813,64800,354,35.2627218,-81.2262968,53,,,
794,261,31023,86100,281,35.2707757,-81.2306665,55,,,
548,203,32366,95000,276,35.264233600000004,-81.2440914,43,,,
362,139,29531,44200,209,35.266025,-81.2164513,72,,,
1261,578,50417,109000,691,35.1985913,-81.3015622,28,,,
1193,379,48040,126800,445,35.1742194,-81.2432412,27,,,
359,132,46250,64400,238,35.2768959,-81.1918234,53,,,
865,329,9047,,473,35.2795837,-81.196136,42,,,
429,202,13182,77300,247,35.268795700000005,-81.1907569,43,,,
634,220,77813,170500,255,35.2440758,-81.0621224,44,,,
951,341,76161,155000,427,35.250226700000006,-81.0468084,58,,,
1234,612,40800,130500,696,35.233311900000004,-81.1418411,22,,,
3138,1138,93676,281000,1251,35.18331129999999,-81.0252159,22,,,
1265,716,27131,82500,860,35.2367175,-81.1290593,33,,,
1779,753,62969,158900,859,35.2278409,-81.1207822,25,,,
1969,705,80422,174400,770,35.2157188,-81.1046495,15,,,
996,349,81164,120200,399,35.235733200000006,-81.0949953,36,,,
581,250,26829,84800,314,35.256259299999996,-81.1745586,56,,,
888,302,54375,114400,347,35.260014,-81.164418,59,,,
969,618,19143,71900,700,35.250189500000005,-81.1646157,48,,,
957,393,49766,125000,440,35.2437527,-81.1621885,53,,,
489,318,62941,139700,318,35.2485864,-81.1525196,38,,,
780,279,28125,120700,304,35.2464468,-81.2074602,54,,,
787,292,36429,,358,35.2389857,-81.200523,52,,,
1097,380,52794,97700,401,35.2268757,-81.2230476,51,,,
1700,519,26049,74600,651,35.2290452,-81.2057306,47,,,
2462,956,102201,240600,1010,35.2232591,-81.1454135,28,,,
778,304,77143,179800,304,35.2160503,-81.1237701,40,,,
2138,761,78393,264100,850,35.2091753,-81.1504089,29,,,
2410,806,81974,193100,816,35.2012473,-81.1390864,23,,,
1391,414,92734,163000,445,35.196251000000004,-81.1308441,28,,,
1976,718,46364,114700,818,35.1905174,-81.1870959,32,,,
1137,378,65682,125400,397,35.18435529999999,-81.1692844,42,,,
1105,399,47697,124600,399,35.182796999999994,-81.1595704,45,,,
1620,580,78636,186600,612,35.1662598,-81.1429773,29,,,
841,321,71406,173700,321,35.1931591,-81.114024,27,,,
1268,488,41607,135800,568,35.1604968,-81.0914182,29,,,
861,425,57009,141600,448,35.2490814,-81.120323,48,,,
2003,798,80833,272800,854,35.2330586,-81.032485,27,,,
2128,697,107891,256800,732,35.2115037,-81.0378653,28,,,
623,250,61389,173300,276,35.255616700000004,-81.1399789,61,,,
551,226,67500,152300,249,35.2460503,-81.1307615,47,,,
782,290,36310,88300,331,35.2567536,-81.1824338,2018,,,
912,475,29460,,475,35.2437343,-81.1763259,47,,,
732,303,63924,103300,347,35.2500086,-81.1831175,2018,,,
914,329,45324,140000,329,35.2466031,-81.3156389,43,,,
1325,389,53250,83100,411,35.26658320000001,-81.3052209,33,,,
1298,472,45000,97200,554,35.2681549,-81.2851367,43,,,
2683,859,67869,123500,924,35.2967771,-81.1109313,16,,,
1460,365,25288,53600,420,35.269324,-81.1737641,64,,,
1145,474,22377,81500,495,35.2646388,-81.154183,54,,,
2233,956,64904,305300,1022,35.2269909,-81.1636087,31,,,
1015,420,40625,53800,460,35.2532326,-81.018642,33,,,
